2016-05-31 18:00	3	1	3	IE	894	34	205	10902.969999999996
2016-05-31 18:00	2	1	3	NA	7	1	4	345.62
2016-05-31 18:00	4	1	3	FireFox	21	0	0	0.0
2016-05-31 18:00	3	2	3	IE	1	0	0	0.0
2016-05-31 18:00	4	1	1	NA	2	0	0	0.0
2016-05-31 18:00	4	2	-1	NA	4	0	0	0.0
2016-05-31 18:00	1	1	1	Unknown	1	0	0	0.0
2016-05-31 18:00	4	2	-3	FireFox	1	0	0	0.0
2016-05-31 18:00	3	1	3	FireFox	144	6	40	1986.9099999999999
2016-05-31 18:00	2	1	-3	IE	13	1	3	255.08
2016-05-31 18:00	4	1	3	NA	4	0	0	0.0
2016-05-31 18:00	2	1	3	IE	274	24	183	8628.43
2016-05-31 18:00	2	2	-3	Chrome	4	0	0	0.0
2016-05-31 18:00	2	2	2	FireFox	1	1	3	171.26999999999998
2016-05-31 18:00	2	2	-1	IE	367	27	199	10091.460000000001
2016-05-31 18:00	3	1	1	IE	1400	38	268	12820.29
2016-05-31 18:00	2	1	1	Chrome	412	32	197	9915.619999999999
2016-05-31 18:00	4	1	3	Safari	25	0	0	0.0
2016-05-31 18:00	4	1	1	Chrome	201	0	0	0.0
2016-05-31 18:00	2	2	-1	Unknown	5	0	0	0.0
2016-05-31 18:00	2	2	3	FireFox	1	0	0	0.0
2016-05-31 18:00	4	2	1	Chrome	1	1	10	568.56
2016-05-31 18:00	3	2	-3	FireFox	3	0	0	0.0
2016-05-31 18:00	3	1	2	Safari	190	11	78	3632.5600000000004
2016-05-31 18:00	1	1	3	IE	4	0	0	0.0
2016-05-31 18:00	4	1	3	Unknown	2	0	0	0.0
2016-05-31 18:00	1	1	2	FireFox	1	0	0	0.0
2016-05-31 18:00	2	2	-1	NA	9	2	25	1153.07
2016-05-31 18:00	2	2	1	IE	2	1	16	751.4399999999998
2016-05-31 18:00	4	2	-3	IE	1	0	0	0.0
2016-05-31 18:00	2	1	2	Safari	51	2	15	650.72
2016-05-31 18:00	4	1	-3	FireFox	1	0	0	0.0
2016-05-31 18:00	3	1	3	Safari	160	4	39	1717.4599999999998
2016-05-31 18:00	2	1	3	Unknown	4	0	0	0.0
2016-05-31 18:00	2	1	3	FireFox	35	4	30	1709.96
2016-05-31 18:00	2	1	1	Safari	63	7	76	4216.9800000000005
2016-05-31 18:00	1	1	1	IE	3	0	0	0.0
2016-05-31 18:00	4	1	2	IE	144	0	0	0.0
2016-05-31 18:00	3	2	-1	NA	22	1	11	528.35
2016-05-31 18:00	3	1	1	Chrome	1495	46	279	13691.85
2016-05-31 18:00	4	1	2	Unknown	7	0	0	0.0
2016-05-31 18:00	2	2	2	IE	2	0	0	0.0
2016-05-31 18:00	2	1	2	FireFox	59	4	18	906.04
2016-05-31 18:00	1	2	-1	IE	3	0	0	0.0
2016-05-31 18:00	2	2	-3	IE	1	0	0	0.0
2016-05-31 18:00	4	2	-1	Unknown	3	0	0	0.0
2016-05-31 18:00	3	1	-3	IE	31	0	0	0.0
2016-05-31 18:00	4	2	-3	Chrome	8	0	0	0.0
2016-05-31 18:00	2	1	1	NA	7	1	2	134.89999999999998
2016-05-31 18:00	2	1	2	IE	363	40	259	12761.560000000003
2016-05-31 18:00	3	1	2	Chrome	1150	44	266	12741.41
2016-05-31 18:00	3	1	2	Unknown	26	1	3	138.2
2016-05-31 18:00	3	1	-3	Safari	6	0	0	0.0
2016-05-31 18:00	2	1	-3	FireFox	3	0	0	0.0
2016-05-31 18:00	3	1	-1	IE	5	0	0	0.0
2016-05-31 18:00	3	1	3	NA	29	1	3	171.21
2016-05-31 18:00	1	1	2	Chrome	2	1	7	331.88
2016-05-31 18:00	2	2	-1	FireFox	57	6	56	2757.85
2016-05-31 18:00	3	1	2	FireFox	200	4	27	1210.59
2016-05-31 18:00	3	2	2	Chrome	2	2	4	287.92
2016-05-31 18:00	3	1	3	Chrome	886	48	285	13794.94
2016-05-31 18:00	1	2	-1	Safari	1	1	10	522.89
2016-05-31 18:00	3	1	-3	FireFox	3	0	0	0.0
2016-05-31 18:00	2	1	2	Unknown	6	2	14	793.67
2016-05-31 18:00	2	2	1	Chrome	3	0	0	0.0
2016-05-31 18:00	4	1	-1	FireFox	1	0	0	0.0
2016-05-31 18:00	4	1	3	Chrome	137	0	0	0.0
2016-05-31 18:00	2	2	-3	FireFox	3	0	0	0.0
2016-05-31 18:00	4	2	-1	IE	164	0	0	0.0
2016-05-31 18:00	3	2	1	Safari	1	0	0	0.0
2016-05-31 18:00	4	1	2	Chrome	150	0	0	0.0
2016-05-31 18:00	1	1	3	Chrome	1	0	0	0.0
2016-05-31 18:00	4	1	-1	IE	2	1	18	785.58
2016-05-31 18:00	3	2	-1	Chrome	1224	36	261	13108.779999999999
2016-05-31 18:00	4	1	1	Unknown	4	0	0	0.0
2016-05-31 18:00	2	1	-3	Chrome	12	1	16	624.63
2016-05-31 18:00	3	2	-1	IE	1220	36	259	13554.01
2016-05-31 18:00	1	2	-1	Chrome	4	1	8	354.52000000000004
2016-05-31 18:00	3	2	-1	FireFox	174	3	24	1647.8300000000002
2016-05-31 18:00	2	1	2	Chrome	365	29	223	11069.44
2016-05-31 18:00	3	2	-3	Safari	4	0	0	0.0
2016-05-31 18:00	2	2	-1	Safari	74	7	48	2656.6700000000005
2016-05-31 18:00	4	1	-3	Chrome	4	0	0	0.0
2016-05-31 18:00	4	2	-1	Safari	26	0	0	0.0
2016-05-31 18:00	3	1	1	FireFox	229	10	49	2421.2000000000003
2016-05-31 18:00	1	2	-1	FireFox	1	0	0	0.0
2016-05-31 18:00	1	1	1	Chrome	2	1	9	479.38000000000005
2016-05-31 18:00	3	2	-1	Safari	207	11	72	3662.7
2016-05-31 18:00	4	1	1	Safari	30	0	0	0.0
2016-05-31 18:00	2	1	3	Safari	50	6	46	2084.9500000000003
2016-05-31 18:00	3	1	3	Unknown	18	1	17	899.05
2016-05-31 18:00	3	1	1	NA	33	0	0	0.0
2016-05-31 18:00	2	1	-1	FireFox	2	0	0	0.0
2016-05-31 18:00	3	1	1	Safari	260	9	65	3317.9800000000005
2016-05-31 18:00	3	2	-3	Chrome	17	1	8	298.8
2016-05-31 18:00	3	1	2	NA	29	2	7	346.44000000000005
2016-05-31 18:00	1	1	2	IE	1	0	0	0.0
2016-05-31 18:00	4	1	2	NA	3	0	0	0.0
2016-05-31 18:00	4	1	2	FireFox	27	0	0	0.0
2016-05-31 18:00	4	1	-3	IE	4	0	0	0.0
2016-05-31 18:00	4	1	1	FireFox	32	0	0	0.0
2016-05-31 18:00	3	1	2	IE	1242	51	281	15244.440000000002
2016-05-31 18:00	3	2	-3	IE	12	0	0	0.0
2016-05-31 18:00	4	2	-1	Chrome	178	0	0	0.0
2016-05-31 18:00	3	1	-3	Chrome	41	4	19	1095.96
2016-05-31 18:00	4	1	1	IE	211	0	0	0.0
2016-05-31 18:00	2	1	3	Chrome	292	32	206	10212.220000000001
2016-05-31 18:00	3	2	-1	Unknown	26	2	12	391.40999999999997
2016-05-31 18:00	2	1	2	NA	6	1	11	562.01
2016-05-31 18:00	3	1	1	Unknown	33	1	8	422.26
2016-05-31 18:00	4	2	-1	FireFox	32	0	0	0.0
2016-05-31 18:00	3	2	1	Unknown	1	0	0	0.0
2016-05-31 18:00	2	1	1	FireFox	51	6	36	1554.73
2016-05-31 18:00	2	1	1	Unknown	14	1	1	47.44
2016-05-31 18:00	3	1	-1	Chrome	6	1	14	331.17999999999995
2016-05-31 18:00	2	2	-1	Chrome	365	36	213	10502.69
2016-05-31 18:00	2	2	2	Chrome	1	0	0	0.0
2016-05-31 18:00	3	2	2	Safari	3	0	0	0.0
2016-05-31 18:00	3	2	1	Chrome	3	0	0	0.0
2016-05-31 18:00	4	1	2	Safari	38	0	0	0.0
